2026-07-23 23:54:31,254 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-30 23:42:14,724 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,726 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,727 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,729 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,730 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,732 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,734 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,735 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,737 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,738 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,740 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,741 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,743 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,744 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,746 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,747 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,749 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,750 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,751 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,753 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,754 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,756 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,757 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,759 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,760 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,762 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,763 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,765 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,766 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,768 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,769 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,771 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,772 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,774 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,775 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,777 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,778 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,780 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,782 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,783 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,784 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,786 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,787 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,789 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,790 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,792 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,793 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,795 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,796 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,798 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,800 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,801 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,803 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,804 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,806 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,807 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,808 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,810 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,811 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-30 23:42:14,814 | GET http://testserver/lookup?code=r8wuzQ | UA: testclient | IP: testclient
2026-07-31 00:48:21,373 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,377 | GET http://testserver/redirect?code=E1nHOT | UA: testclient | IP: testclient
2026-07-31 00:48:21,383 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,387 | DELETE http://testserver/urls/1bqGSm | UA: testclient | IP: testclient
2026-07-31 00:48:21,388 | GET http://testserver/redirect?code=1bqGSm | UA: testclient | IP: testclient
2026-07-31 00:48:21,392 | DELETE http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-31 00:48:21,395 | GET http://testserver/redirect?code=nonexistent123 | UA: testclient | IP: testclient
2026-07-31 00:48:21,399 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,401 | GET http://testserver/redirect?code=nyUxhl | UA: testclient | IP: testclient
2026-07-31 00:48:21,403 | GET http://testserver/redirect?code=nyUxhl | UA: testclient | IP: testclient
2026-07-31 00:48:21,410 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,412 | GET http://testserver/redirect?code=w3HFuV | UA: testclient | IP: testclient
2026-07-31 00:48:21,416 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,419 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,422 | GET http://testserver/redirect?code=o1vE3D | UA: testclient | IP: testclient
2026-07-31 00:48:21,424 | GET http://testserver/redirect?code=sshCLJ | UA: testclient | IP: testclient
2026-07-31 00:48:21,426 | GET http://testserver/redirect?code=o1vE3D | UA: testclient | IP: testclient
2026-07-31 00:48:21,430 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,433 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,438 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,440 | DELETE http://testserver/urls/PH9XzP | UA: testclient | IP: testclient
2026-07-31 00:48:21,442 | GET http://testserver/redirect?code=PH9XzP | UA: testclient | IP: testclient
2026-07-31 00:48:21,446 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,450 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,453 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,458 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,460 | DELETE http://testserver/urls/N6Nxyy | UA: testclient | IP: testclient
2026-07-31 00:48:21,462 | GET http://testserver/redirect?code=N6Nxyy | UA: testclient | IP: testclient
2026-07-31 00:48:21,466 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,468 | DELETE http://testserver/urls/38USvd | UA: testclient | IP: testclient
2026-07-31 00:48:21,471 | GET http://testserver/redirect?code=38USvd | UA: testclient | IP: testclient
2026-07-31 00:48:21,476 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,477 | DELETE http://testserver/urls/7jQxd4 | UA: testclient | IP: testclient
2026-07-31 00:48:21,481 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,483 | DELETE http://testserver/urls/i4TxvA | UA: testclient | IP: testclient
2026-07-31 00:48:21,487 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,490 | GET http://testserver/redirect?code=9mjqS4 | UA: testclient | IP: testclient
2026-07-31 00:48:21,494 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,497 | GET http://testserver/redirect?code=52Ns8q | UA: testclient | IP: testclient
2026-07-31 00:48:21,502 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,504 | GET http://testserver/redirect?code=vviL4P | UA: testclient | IP: testclient
2026-07-31 00:48:21,507 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,511 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,514 | GET http://testserver/redirect?code=8o7Jx0 | UA: testclient | IP: testclient
2026-07-31 00:48:21,517 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,520 | GET http://testserver/redirect?code=my-article-9c035504 | UA: testclient | IP: testclient
2026-07-31 00:48:21,523 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,525 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,529 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,531 | DELETE http://testserver/urls/dead-6278a09c | UA: testclient | IP: testclient
2026-07-31 00:48:21,533 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,537 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,543 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,545 | GET http://testserver/redirect?code=yJmRCi | UA: testclient | IP: testclient
2026-07-31 00:48:21,548 | GET http://testserver/redirect?code=DDQklA | UA: testclient | IP: testclient
2026-07-31 00:48:21,550 | GET http://testserver/redirect?code=3uNj8z | UA: testclient | IP: testclient
2026-07-31 00:48:21,554 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,558 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,561 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,564 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,567 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,571 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,573 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,575 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,578 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,582 | POST http://testserver/shorten/batch | UA: testclient | IP: testclient
2026-07-31 00:48:21,587 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,591 | PUT http://testserver/urls/IDbtn7 | UA: testclient | IP: testclient
2026-07-31 00:48:21,593 | GET http://testserver/redirect?code=IDbtn7 | UA: testclient | IP: testclient
2026-07-31 00:48:21,597 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,600 | PUT http://testserver/urls/sjmbU1 | UA: testclient | IP: testclient
2026-07-31 00:48:21,605 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,607 | PUT http://testserver/urls/eAIqbp | UA: testclient | IP: testclient
2026-07-31 00:48:21,609 | GET http://testserver/redirect?code=eAIqbp | UA: testclient | IP: testclient
2026-07-31 00:48:21,613 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,615 | GET http://testserver/redirect?code=8SwrZD | UA: testclient | IP: testclient
2026-07-31 00:48:21,618 | PUT http://testserver/urls/8SwrZD | UA: testclient | IP: testclient
2026-07-31 00:48:21,621 | GET http://testserver/redirect?code=8SwrZD | UA: testclient | IP: testclient
2026-07-31 00:48:21,626 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,629 | PUT http://testserver/urls/Hhkjne | UA: testclient | IP: testclient
2026-07-31 00:48:21,631 | GET http://testserver/redirect?code=Hhkjne | UA: testclient | IP: testclient
2026-07-31 00:48:21,635 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,638 | PUT http://testserver/urls/q2qY7P | UA: testclient | IP: testclient
2026-07-31 00:48:21,642 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,643 | PUT http://testserver/urls/Ff2dWK | UA: testclient | IP: testclient
2026-07-31 00:48:21,646 | PUT http://testserver/urls/nonexistent123 | UA: testclient | IP: testclient
2026-07-31 00:48:21,649 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,652 | DELETE http://testserver/urls/wWf7CN | UA: testclient | IP: testclient
2026-07-31 00:48:21,654 | PUT http://testserver/urls/wWf7CN | UA: testclient | IP: testclient
2026-07-31 00:48:21,658 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,660 | PUT http://testserver/urls/oo5PGI | UA: testclient | IP: testclient
2026-07-31 00:48:21,664 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,666 | GET http://testserver/redirect?code=vkr0XV | UA: testclient | IP: testclient
2026-07-31 00:48:21,669 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,673 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,675 | PUT http://testserver/urls/k0Dypc | UA: testclient | IP: testclient
2026-07-31 00:48:21,678 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:21,851 | PUT http://testserver/urls/orHAa3 | UA: testclient | IP: testclient
2026-07-31 00:48:21,854 | GET http://testserver/redirect?code=orHAa3 | UA: testclient | IP: testclient
2026-07-31 00:48:22,028 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:22,201 | GET http://testserver/redirect?code=JEuf7i&password=secret1 | UA: testclient | IP: testclient
2026-07-31 00:48:22,377 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:22,548 | GET http://testserver/redirect?code=kZMJDT&password=wrongpass | UA: testclient | IP: testclient
2026-07-31 00:48:22,721 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:22,725 | DELETE http://testserver/urls/7P6NxV | UA: testclient | IP: testclient
2026-07-31 00:48:22,727 | GET http://testserver/redirect?code=7P6NxV | UA: testclient | IP: testclient
2026-07-31 00:48:22,899 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:22,902 | GET http://testserver/redirect?code=O9yKZd | UA: testclient | IP: testclient
2026-07-31 00:48:22,906 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:22,909 | GET http://testserver/redirect?code=sEq4GF | UA: testclient | IP: testclient
2026-07-31 00:48:23,079 | PUT http://testserver/urls/sEq4GF | UA: testclient | IP: testclient
2026-07-31 00:48:23,081 | GET http://testserver/redirect?code=sEq4GF | UA: testclient | IP: testclient
2026-07-31 00:48:23,254 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,256 | GET http://testserver/redirect?code=o6aSGg | UA: testclient | IP: testclient
2026-07-31 00:48:23,259 | PUT http://testserver/urls/o6aSGg | UA: testclient | IP: testclient
2026-07-31 00:48:23,261 | GET http://testserver/redirect?code=o6aSGg | UA: testclient | IP: testclient
2026-07-31 00:48:23,264 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,266 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,269 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,272 | GET http://testserver/redirect | UA: testclient | IP: testclient
2026-07-31 00:48:23,274 | GET http://testserver/redirect?code= | UA: testclient | IP: testclient
2026-07-31 00:48:23,278 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,282 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,284 | GET http://testserver/redirect?code=nh48ys | UA: testclient | IP: testclient
2026-07-31 00:48:23,286 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,290 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,293 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,302 | GET http://testserver/urls?size=1000 | UA: testclient | IP: testclient
2026-07-31 00:48:23,474 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,477 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,481 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,485 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,488 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,491 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,493 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,497 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-31 00:48:23,501 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,504 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,509 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,512 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,515 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,519 | GET http://testserver/urls?page=1&size=2 | UA: testclient | IP: testclient
2026-07-31 00:48:23,522 | GET http://testserver/urls?page=2&size=2 | UA: testclient | IP: testclient
2026-07-31 00:48:23,526 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,529 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,532 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,535 | GET http://testserver/urls?page=1&size=1 | UA: testclient | IP: testclient
2026-07-31 00:48:23,539 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,541 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-31 00:48:23,543 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-31 00:48:23,545 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-31 00:48:23,547 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-31 00:48:23,549 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-31 00:48:23,553 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,556 | GET http://testserver/redirect?code=OHx5JC | UA: testclient | IP: testclient
2026-07-31 00:48:23,559 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,561 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,563 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,565 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,568 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,570 | DELETE http://testserver/urls/this-code-does-not-exist-at-all | UA: testclient | IP: testclient
2026-07-31 00:48:23,572 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,575 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,579 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,580 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,582 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,584 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,586 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,588 | GET http://testserver/health | UA: testclient | IP: testclient
2026-07-31 00:48:23,590 | GET http://testserver/urls | UA: testclient | IP: testclient
2026-07-31 00:48:23,593 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,596 | GET http://testserver/redirect?code=r8ayCj | UA: testclient | IP: testclient
2026-07-31 00:48:23,599 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,601 | GET http://testserver/redirect?code=6CDWXX | UA: testclient | IP: testclient
2026-07-31 00:48:23,603 | GET http://testserver/redirect?code=6CDWXX | UA: testclient | IP: testclient
2026-07-31 00:48:23,604 | GET http://testserver/redirect?code=6CDWXX | UA: testclient | IP: testclient
2026-07-31 00:48:23,608 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,610 | GET http://testserver/redirect?code=Dmnexz | UA: testclient | IP: testclient
2026-07-31 00:48:23,613 | DELETE http://testserver/urls/Dmnexz | UA: testclient | IP: testclient
2026-07-31 00:48:23,614 | GET http://testserver/redirect?code=Dmnexz | UA: testclient | IP: testclient
2026-07-31 00:48:23,618 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,620 | GET http://testserver/redirect?code=H8PnRb | UA: testclient | IP: testclient
2026-07-31 00:48:23,623 | PUT http://testserver/urls/H8PnRb | UA: testclient | IP: testclient
2026-07-31 00:48:23,625 | GET http://testserver/redirect?code=H8PnRb | UA: testclient | IP: testclient
2026-07-31 00:48:23,629 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,631 | GET http://testserver/redirect?code=5C3Pnu | UA: testclient | IP: testclient
2026-07-31 00:48:23,633 | DELETE http://testserver/urls/5C3Pnu | UA: testclient | IP: testclient
2026-07-31 00:48:23,805 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:23,976 | GET http://testserver/redirect?code=haFdO6&password=secret1 | UA: testclient | IP: testclient
2026-07-31 00:48:24,145 | GET http://testserver/redirect?code=haFdO6&password=wrongpass | UA: testclient | IP: testclient
2026-07-31 00:48:24,577 | POST http://testserver/shorten | UA: testclient | IP: testclient
2026-07-31 00:48:24,582 | GET http://testserver/redirect?code=rsDVI6 | UA: testclient | IP: testclient
2026-07-31 00:49:17,316 | GET http://127.0.0.1:8000/redirect?code=%22flLw2G%22 | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:49:17,422 | GET http://127.0.0.1:8000/favicon.ico | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:49:21,215 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:51:41,021 | POST http://127.0.0.1:8000/shorten | UA: curl/8.7.1 | IP: 127.0.0.1
2026-07-31 00:51:41,045 | POST http://127.0.0.1:8000/shorten | UA: curl/8.7.1 | IP: 127.0.0.1
2026-07-31 00:51:41,069 | GET http://127.0.0.1:8000/redirect?code=ySUWg2 | UA: curl/8.7.1 | IP: 127.0.0.1
2026-07-31 00:53:18,353 | GET http://127.0.0.1:8000/redirect?code=%22flLw2G%22 | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:53:18,400 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:53:18,480 | GET http://127.0.0.1:8000/favicon.ico | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:53:59,410 | GET http://127.0.0.1:8000/redirect?code=%22kSMmdR%22 | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:53:59,459 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:54:11,939 | GET http://127.0.0.1:8000/redirect?code=kSMmdR | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:54:18,803 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:54:23,916 | GET http://127.0.0.1:8000/redirect?code=%22kSMmdR | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
2026-07-31 00:54:23,972 | GET http://127.0.0.1:8000/.well-known/appspecific/com.chrome.devtools.json | UA: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36 | IP: 127.0.0.1
